scheme_name,benchmark,riskometer,riskometer_benchmark,nav_date,nav_regular,nav_direct,return_1y_regular,return_1y_direct,return_1y_benchmark,info_ratio_1y_regular,info_ratio_1y_direct,return_3y_regular,return_3y_direct,return_3y_benchmark,info_ratio_3y_regular,info_ratio_3y_direct,return_5y_regular,return_5y_direct,return_5y_benchmark,info_ratio_5y_regular,info_ratio_5y_direct,return_10y_regular,return_10y_direct,return_10y_benchmark,info_ratio_10y_regular,info_ratio_10y_direct,return_since_launch_regular,return_since_launch_direct,return_since_launch_benchmark,return_since_launch_direct_benchmark,aum_cr,category,sub_category,source_file,Return 7 Days (%) Regular,Return 7 Days (%) Direct,Return 7 Days (%) Benchmark,Return 15 Days (%) Regular,Return 15 Days (%) Direct,Return 15 Days (%) Benchmark,Return 1 Month (%) Regular,Return 1 Month (%) Direct,Return 1 Month (%) Benchmark,Return 3 Month (%) Regular,Return 3 Month (%) Direct,Return 3 Month (%) Benchmark,Return 6 Month (%) Regular,Return 6 Month (%) Direct,Return 6 Month (%) Benchmark,Previous Month Closing AUM (Cr.),Previous Month Average AUM (Cr.)
Tata ELSS Fund,Nifty 500 TRI,Very High,Very High,2026-02-24,45.9856,52.9877,16.91502,18.21358,14.931403,0.590195758298397,0.9759051773376904,17.05899,18.36891,17.88852,-0.2302201832810618,0.1432323397422408,13.878324,15.213623,14.494172,-0.1724821213870451,0.2049415380698907,15.750032,17.159632,16.07746,-0.06076967615793762,0.2736387421190938,14.35383,15.7875395,13.321285,13.321285,4695.25,Equity,ELSS,Fund-Performance-26-Feb-2026--1323 (6).xlsx,,,,,,,,,,,,,,,,,
Taurus ELSS Tax Saver Fund,BSE 500 TRI,Very High,Very High,2026-02-24,178.25,195.06,4.50255,5.153639,14.689441,-2.161492152585904,-2.018752524423177,14.480842,15.211682,17.564163,-0.5786860632240822,-0.441871910655315,12.842911,13.590801,14.380484,-0.3069620283706705,-0.1643853629062902,14.673597,15.468547,16.13053,-0.3354293651927042,-0.1670714733779441,11.656145,13.009794,,14.013504,72.78,Equity,ELSS,Fund-Performance-26-Feb-2026--1323 (6).xlsx,,,,,,,,,,,,,,,,,
UTI ELSS Tax Saver Fund,Nifty 500 TRI,Very High,Very High,2026-02-24,204.6626,230.4214,10.639735,11.726075,14.931403,-1.456645349972006,-1.094248477749702,14.3389435,15.482657,17.88852,-0.8918164297655262,-0.61640725528435,11.379706,12.492763,14.494172,-0.8059118303657528,-0.5289169411310939,13.688558,14.783257,16.07746,-0.602904778179439,-0.3399216565836501,11.612756,13.71786,13.919483,13.972843,3622.74,Equity,ELSS,Fund-Performance-26-Feb-2026--1323 (6).xlsx,,,,,,,,,,,,,,,,,
UTI Master Equity Plan Unit Scheme,BSE 100 TRI,Very High,Very High,2026-02-24,228.9827,,9.420529,,14.574032,-2.106320073237006,,13.306516,,16.057014,-0.9305778948766261,,11.303655,,13.392057,-0.6901813845080623,,13.392915,,15.635463,-0.6522089625063167,,16.31183,,,,2912.68,Equity,ELSS,Fund-Performance-26-Feb-2026--1323 (6).xlsx,,,,,,,,,,,,,,,,,
Union ELSS Tax Saver Fund,BSE 500 TRI,Very High,Very High,2026-02-24,65.17,71.17,14.69553,15.742397,14.689441,-0.005376845904155215,0.3494440528353335,15.875018,16.91883,17.564163,-0.5586683530968972,-0.2239937412694831,14.057405,15.032863,14.380484,-0.1280239335239925,0.1749741090674769,14.430632,15.306518,16.13053,-0.4894976687525128,-0.2567601068874033,14.128405,13.708724,15.242708,14.069597,880.41,Equity,ELSS,Fund-Performance-26-Feb-2026--1323 (6).xlsx,,,,,,,,,,,,,,,,,
WhiteOak Capital ELSS Tax Saver Fund,BSE 500 TRI,Very High,Very High,2026-02-24,16.993,17.998,11.407592,13.266205,14.689441,-1.038664281880246,-0.4504559505282556,20.454744,22.47628,17.564163,0.6708009897835083,1.131112753585457,,,,,,,,,,,17.054407,19.069054,15.152697,15.152697,440.53,Equity,ELSS,Fund-Performance-26-Feb-2026--1323 (6).xlsx,,,,,,,,,,,,,,,,,
Invesco India Contra Fund,BSE 500 TRI,Very High,Very High,2026-02-24,132.31,156.11,11.138177,12.36594,14.689441,-1.143567841042585,-0.7373806872838224,19.652184,21.006414,17.564163,0.6099006601257786,0.9873596488292501,15.369293,16.736576,14.380484,0.2809999236269496,0.6594037568247733,17.306273,18.825125,16.13053,0.2839474259384933,0.63586502059775,14.652166,18.070494,12.524289,14.013504,19971.28,Equity,Contra Fund,Fund-Performance-26-Feb-2026--1323 (7).xlsx,,,,,,,,,,,,,,,,,
Kotak Contra Fund,Nifty 500 TRI,Very High,Very High,2026-02-24,155.654,184.984,18.608887,20.133522,14.931403,1.132026024535683,1.604951396027058,21.600029,23.2077,17.88852,1.064685273562523,1.51241911299476,17.048504,18.628798,14.494172,0.7467247079896991,1.203484573064624,17.82225,19.48282,16.07746,0.4733375340567724,0.9279590014970072,14.258168,16.939976,13.884311,13.972843,5232.0,Equity,Contra Fund,Fund-Performance-26-Feb-2026--1323 (7).xlsx,,,,,,,,,,,,,,,,,
SBI Contra Fund,BSE 500 TRI,Very High,Very High,2026-02-24,390.6286,428.6757,12.076234,12.993009,14.689441,-0.7652619454331119,-0.5208948641691526,20.00271,21.089727,17.564163,0.5469981706777597,0.8069705502354627,20.494925,21.518436,14.380484,1.10814190437881,1.294588671221293,17.90947,18.785349,16.13053,0.26285262023699,0.4026425018558314,16.459602,16.191114,,14.013504,49065.49,Equity,Contra Fund,Fund-Performance-26-Feb-2026--1323 (7).xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,915.57,1023.17,16.81914,17.743792,16.698593,0.0352612356652409,0.312225471394118,16.326553,17.262487,20.541065,-1.245715987404367,-0.9644462967260503,10.901044,11.818202,16.85736,-1.438927939310609,-1.210680173236292,13.569244,14.647665,17.730894,-0.8775948100766614,-0.6404415861914924,16.375149,14.880342,,15.915313,5768.09,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Axis Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,33.14,36.75,14.4337015,15.675165,16.698593,-0.7419467457725711,-0.3592182095560928,19.95555,21.299982,20.541065,-0.1551372339976228,0.1029917325582554,15.944172,17.40175,16.85736,-0.1737171953468043,0.04817447478109056,,,,,,17.710732,19.378817,17.716,17.716,15652.12,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Bajaj Finserv Large and Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,12.259,12.623,12.850962,14.463184,16.698593,-1.020456180101626,-0.6133371138313294,,,,,,,,,,,,,,,,10.751349,12.38808,9.570248,9.570248,2325.26,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Bandhan Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,136.92,160.71,16.68158,18.038927,16.698593,-0.04235486088566626,0.4058299617862203,23.765835,25.210402,20.541065,0.9001591260285505,1.304486836029681,19.224792,20.635532,16.85736,0.6505574906513888,1.039069054857957,17.505327,19.04208,17.730894,-0.06785000308982468,0.3256413306257331,13.573909,15.950132,15.183257,15.915313,14697.63,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Bank of India Large & Mid Cap Fund,BSE 250 Large MidCap TRI,Very High,Very High,2026-02-24,89.77,103.95,16.97941,18.542593,15.211589,0.3977496636981724,0.706660871135341,17.943943,19.268717,17.415138,0.1461842868917025,0.372610366772089,15.482342,16.741348,14.11927,0.269828519521811,0.488253254781524,14.334423,15.639369,16.100914,-0.2655532256567354,-0.06146471804855989,13.479132,14.004413,15.188117,14.074523,454.17,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Baroda BNP Paribas Large and Mid Cap Fund,BSE 250 Large MidCap TRI,Very High,Very High,2026-02-24,27.0626,29.2989,13.410582,14.855309,15.211589,-0.4015355353299261,-0.0674111182618449,18.543379,20.071571,17.415138,0.2283841895246571,0.4993398783506625,15.999311,17.618649,14.11927,0.3740151351153117,0.6738917225229918,,,,,,19.935268,21.686665,18.880478,18.880478,1733.71,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Canara Robeco Large and Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,245.02,282.31,9.218151,10.354937,16.698593,-1.678772646129274,-1.410417048821227,16.041916,17.251028,20.541065,-0.9429915813539882,-0.6839997192261401,13.371052,14.625904,16.85736,-0.7962609216607273,-0.5097999010355478,16.864822,18.22027,17.730894,-0.185704322239294,0.1029365401554865,16.47665,19.254414,,15.915313,24787.36,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
DSP Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,635.72,714.722,15.35307,16.569025,16.698593,-0.425585794057974,-0.09027707335170453,21.33736,22.564976,20.541065,0.1860443781197484,0.5119474857702068,16.532192,17.683874,16.85736,-0.1156569496855066,0.1643338744766497,17.36335,18.53554,17.730894,-0.1015801262894163,0.1707272678735062,17.465105,16.904972,,15.964334,17689.38,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Edelweiss Large and Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,87.993,104.403,15.356782,16.99257,16.698593,-0.5007308042187015,0.1110178379161519,19.138945,20.870977,20.541065,-0.421523424256272,0.1109747177858806,15.249367,17.021088,16.85736,-0.4850020810819762,0.04167916946589937,16.134815,17.711876,17.730894,-0.4227066496581797,-0.03253403944617465,12.323848,16.318386,13.525368,15.964334,4480.36,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Franklin India Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,186.8806,206.184,11.464168,12.253209,16.698593,-1.199966037249289,-1.019078201274439,16.729273,17.599976,20.541065,-0.8171538829640678,-0.6359694096151265,13.218804,14.049509,16.85736,-0.7650951023323629,-0.5917534883990032,13.09611,13.971191,17.730894,-0.8962132275064427,-0.7248629560960941,14.96313,14.261726,,15.964334,3506.21,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
HDFC Large and Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,341.238,360.529,15.138019,16.036537,16.698593,-0.7110247034275798,-0.3025266035611633,20.69685,21.673073,20.541065,0.06204733566657145,0.4753025702163898,18.2815,19.212603,16.85736,0.4991105323447689,0.8168119009293348,16.588552,17.153862,17.730894,-0.202409724457787,-0.0938076842915465,12.68694,13.613232,,15.915313,28624.42,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
HSBC Large & Midcap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,27.2028,29.9212,18.265331,19.544216,16.698593,0.340661868601439,0.5729952263111286,20.926714,22.192137,20.541065,0.1304772805215874,0.3094639257832371,15.64515,17.133018,16.85736,-0.1512516041656932,0.09900924718712271,,,,,,15.604563,17.21111,16.92034,16.92034,4684.65,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Helios Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,10.95,11.19,22.62038,24.749165,16.698593,1.283880112752589,1.716344142512215,,,,,,,,,,,,,,,,8.186142,9.995957,4.7982035,4.7982035,738.93,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
ICICI Prudential Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,1035.25,1162.65,15.788119,16.794077,16.698593,-0.2816449751939787,-0.03810798187173763,21.851252,22.911905,20.541065,0.2043177189304345,0.420601593939835,20.084743,21.102177,16.85736,0.5902956797569343,0.7881298248263744,17.450338,18.531626,17.730894,-0.08103220370423851,0.1177856949313272,18.271109,16.59155,,15.964334,28430.41,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
ITI Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,9.2712,9.504,9.00241,10.820895,16.698593,-1.622206460390811,-1.211615645967849,,,,,,,,,,,,,,,,-5.5772862,-3.9575357,-0.109861925,-0.109861925,757.34,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Invesco India Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,98.43,117.32,17.696999,19.022015,16.698593,0.2082442193451575,0.4083003989745018,24.741016,26.195229,20.541065,0.6872998539842105,0.9097730143448901,17.238955,18.678036,16.85736,0.07621345471906578,0.3346812969384117,17.37863,18.949394,17.730894,-0.07431292071281274,0.2216983927226316,13.112912,17.6505,13.2545805,15.915313,9396.9,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
JM Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,10.0655,10.1697,,,,,,,,,,,,,,,,,,,,,,,,,411.91,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Kotak Large & Midcap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,356.407,411.705,19.997913,21.245186,16.698593,0.9931036714562081,1.370289689058551,20.387497,21.71079,20.541065,-0.05036014559659441,0.3223369516149793,17.135372,18.48325,16.85736,0.04545351692602806,0.4000510561906661,17.536041,18.928442,17.730894,-0.09033675608173118,0.2394104889072772,18.105747,17.176792,,15.915313,30748.56,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
LIC MF Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,38.1693,44.2716,11.819316,13.304549,16.698593,-1.181163157747673,-0.8104041689523116,18.194555,19.73918,20.541065,-0.50498900145559,-0.1580563647154244,14.609834,16.214592,16.85736,-0.5166708831344,-0.1563196635974317,16.227362,17.902504,17.730894,-0.3112090253344391,0.0008157708172608301,12.942339,14.474673,14.3680725,14.3680725,3041.78,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Mahindra Manulife Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,26.7992,29.7927,13.497741,15.175144,16.698593,-0.801923749391625,-0.3704053340375803,17.638086,19.468657,20.541065,-0.4905534062846344,-0.1458418185214153,15.447427,17.429,16.85736,-0.2376192992178466,0.1603933149250527,,,,,,17.35799,19.393198,18.75253,18.75253,2730.14,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Mirae Asset Large & Midcap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,154.383,174.716,18.917149,20.018684,16.698593,0.8084296355055549,1.216045283189359,18.09667,19.209091,20.541065,-0.8069008290030322,-0.4467597822123215,14.407739,15.513645,16.85736,-0.7462762705997806,-0.4210756126832664,18.875668,19.970827,17.730894,0.286277520689238,0.5537726165210114,19.12203,21.085783,14.009378,15.915313,43096.01,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Motilal Oswal Large and Midcap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,32.4429,35.603,17.146912,18.393705,16.698593,0.1485315647844714,0.271223512005951,24.314018,25.864378,20.541065,0.4502839571724653,0.6013350977428068,19.566229,21.230196,16.85736,0.3567420942379584,0.541355476132047,,,,,,20.321701,22.092594,19.26235,19.26235,15079.18,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Navi Large & Midcap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,35.2796,42.6381,11.809542,13.847324,16.698593,-1.5516477140394,-0.8975753256235921,13.639105,15.76991,20.541065,-1.592265503484874,-1.099092345521782,12.956205,15.144119,16.85736,-0.9344297393162447,-0.4175045532799747,14.421994,16.553944,17.730894,-0.6605182082644679,-0.248377210581267,13.12259,15.238072,15.914263,15.914263,307.33,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Nippon India Vision Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,1486.223,1604.2717,15.412726,16.155458,16.698593,-0.51588670598638,-0.2210885450924298,21.748894,22.42207,20.541065,0.3841558197210985,0.6013321265783268,17.036573,17.65615,16.85736,0.04988147782242794,0.2536408744363655,15.051734,15.713794,17.730894,-0.4743047903975267,-0.3479265400375726,17.880968,14.368987,,15.915313,6965.28,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
PGIM India Large and Midcap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,12.27,12.71,12.879485,14.814815,16.698593,-1.000917660553277,-0.5003605288958417,,,,,,,,,,,,,,,,10.571968,12.502372,10.987526,10.987526,799.94,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Quant Large and Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,108.0704,119.1888,3.4740813,4.7690206,16.698593,-2.538139730467555,-2.274807998668316,15.722563,17.279726,20.541065,-0.6392403803466472,-0.4159272824156911,16.880663,18.676409,16.85736,0.05680715742713725,0.2850996350831764,16.656216,17.673326,17.730894,-0.1075387295983955,0.007357440585396857,13.065649,17.369068,13.585906,15.887117,3085.54,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
SBI Large & Midcap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,654.7935,713.9187,19.195553,20.186108,16.698593,0.5384276940846374,0.7754164550850079,19.380428,20.424364,20.541065,-0.3356541891454408,-0.09685583327268692,17.637896,18.627237,16.85736,0.09878898687485188,0.308150274923724,16.92363,17.800056,17.730894,-0.2084060022310084,-0.0344432575606376,17.38419,17.140274,15.771593,15.915313,38712.27,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Sundaram Large and Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,87.2774,98.7971,16.65045,17.878998,16.698593,-0.05842619394201402,0.3308002004726165,17.826904,19.09424,20.541065,-0.9301375902904668,-0.5068270157723208,14.562616,15.8597975,16.85736,-0.708737490079906,-0.3195316342786022,15.715947,16.953222,17.730894,-0.5099079936951706,-0.2128390183588758,12.074515,15.216689,13.778218,15.879663,6882.32,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Tata Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,502.8589,577.2111,7.6485295,8.871847,16.698593,-2.195858842799091,-1.896027732438941,13.3054085,14.548696,20.541065,-1.660484166908134,-1.375059346280965,12.24048,13.479053,16.85736,-1.006013831430583,-0.7446354371800494,14.46148,15.71146,17.730894,-0.7037708815220647,-0.445101966298801,20.111273,15.265476,,15.915313,8229.9,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
UTI Large & Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,183.9014,198.1094,15.840191,16.914639,16.698593,-0.3020050460667384,0.02183997175931526,22.618025,23.641417,20.541065,0.484267351860953,0.7405934967025206,18.292599,19.185091,16.85736,0.3181562394515166,0.5357243276219508,15.993519,16.731785,17.730894,-0.416752155991934,-0.2485752636968203,13.4414425,14.965463,15.256863,15.915313,5704.85,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
Union Large and Mid Cap Fund,Nifty LargeMidcap 250 TRI,Very High,Very High,2026-02-24,25.95,28.02,16.472172,18.028645,16.698593,-0.08584760719139675,0.4207295164132857,17.254803,18.856293,20.541065,-0.8852398810390175,-0.4484119461562803,14.553928,16.026558,16.85736,-0.5745772258024888,-0.2173243654683814,,,,,,16.555225,18.00119,19.008953,19.008953,935.99,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
WhiteOak Capital Large & Mid Cap Fund,BSE 250 Large MidCap TRI,Very High,Very High,2026-02-24,13.325,13.799,17.649656,19.420164,15.211589,0.7213854882847129,1.229610853695055,,,,,,,,,,,,,,,,14.08726,15.932918,10.85709,10.85709,2107.1,Equity,Large & Mid Cap Fund,Fund-Performance-26-Feb-2026--1323.xlsx,,,,,,,,,,,,,,,,,
360 ONE Focused Fund,BSE 500 TRI,Very High,Very High,2026-02-24,46.9087,53.4989,10.545603,11.669376,14.689441,-0.9719628180081863,-0.7032730753278845,15.950148,17.094765,17.564163,-0.3217454384048222,-0.07995370415367094,14.096586,15.26204,14.380484,-0.05511966194045113,0.1883993868431765,17.50726,18.864614,16.13053,0.2215016518805691,0.429738194461585,14.595157,15.930703,13.225809,13.225809,6877.51,Equity,Focused Fund,Fund-Performance-26-Feb-2026--1324 (1).xlsx,,,,,,,,,,,,,,,,,
Aditya Birla Sun Life Focused Fund,Nifty 500 TRI,Very High,Very High,2026-02-24,146.534,166.0013,15.842374,16.92505,14.931403,0.2484270251911276,0.5535091883043918,17.882921,18.993223,17.88852,-0.02887934803420961,0.2259668305355409,13.690446,14.7627945,14.494172,-0.2214292667138792,0.03462898460261517,14.628396,15.77109,16.07746,-0.3905691138080556,-0.1013257911954244,14.10176,15.004168,13.880401,13.972843,8048.92,Equity,Focused Fund,Fund-Performance-26-Feb-2026--1324 (1).xlsx,,,,,,,,,,,,,,,,,
Axis Focused Fund,Nifty 500 TRI,Very High,Very High,2026-02-24,52.84,61.31,8.903545,9.894246,14.931403,-1.304290623209024,-1.085617928616802,12.388375,13.425502,17.88852,-0.9160715560172185,-0.7424677291936194,6.40104,7.463575,14.494172,-1.318263458880929,-1.140653569443794,13.265081,14.523345,16.07746,-0.4299929608026399,-0.238980981913746,12.954426,13.397709,14.66663,13.972843,11476.96,Equity,Focused Fund,Fund-Performance-26-Feb-2026--1324 (1).xlsx,,,,,,,,,,,,,,,,,
Bandhan Focused Fund,BSE 500 TRI,Very High,Very High,2026-02-24,86.248,102.348,10.663741,12.08849,14.689441,-0.7364254637086268,-0.4593950316409635,19.320538,20.863258,17.564163,0.2990177308650294,0.5401674112611968,12.606556,14.089093,14.380484,-0.3075607384657382,-0.03874062844279479,14.316167,15.943196,16.13053,-0.2741256306163516,-0.01733584753824588,11.39964,13.181619,,14.013504,2024.68,Equity,Focused Fund,Fund-Performance-26-Feb-2026--1324 (1).xlsx,,,,,,,,,,,,,,,,,
Baroda BNP Paribas Focused Fund,Nifty 500 TRI,Very High,Very High,2026-02-24,21.5351,24.6538,12.201717,14.241627,14.931403,-0.5424649849322316,-0.1197518329719227,13.9529085,16.035316,17.88852,-0.5928955430603121,-0.2468906714826841,11.438227,13.419374,14.494172,-0.5246722552129254,-0.1589459038544223,,,,,,9.571899,11.352132,13.516518,13.516518,680.42,Equity,Focused Fund,Fund-Performance-26-Feb-2026--1324 (1).xlsx,,,,,,,,,,,,,,,,,
Canara Robeco Focused Fund,BSE 500 TRI,Very High,Very High,2026-02-24,20.02,21.57,14.530892,16.217672,14.689441,-0.07298169038965363,0.3699689633149694,17.933176,19.669998,17.564163,0.05684270347198447,0.4519968315165002,,,,,,,,,,,15.636014,17.454906,14.635548,14.635548,2841.85,Equity,Focused Fund,Fund-Performance-26-Feb-2026--1324 (1).xlsx,,,,,,,,,,,,,,,,,
